Base	N-Count	sample
11	0.0044770592244	BC11_run1
12	0.0044770592244	BC11_run1
13	0.00490248114165	BC11_run1
14	0.00429473554558	BC11_run1
15	0.0195288918205	BC11_run1
16	0.0036262153899	BC11_run1
17	0.0136540177251	BC11_run1
18	0.00253227331697	BC11_run1
19	0.00174220404208	BC11_run1
20	0.00228917507854	BC11_run1
21	0.00370724813604	BC11_run1
22	0.00206633502665	BC11_run1
23	0.00311976072651	BC11_run1
24	0.00273485518233	BC11_run1
25	0.000769811088359	BC11_run1
26	0.000324273338915	BC11_run1
27	0.0	BC11_run1
28	0.0	BC11_run1
29	0.000243456004051	BC11_run1
30	0.00119730318619	BC11_run1
31	0.000690110393306	BC11_run1
32	0.000162424642579	BC11_run1
33	0.000528002726119	BC11_run1
34	0.000345319579051	BC11_run1
35	6.09524181043e-05	BC11_run1
36	0.000670642152054	BC11_run1
37	8.13097207194e-05	BC11_run1
38	0.00050830561204	BC11_run1
39	0.000162713739752	BC11_run1
40	0.00130202849937	BC11_run1
41	0.00142441214511	BC11_run1
42	0.00284943658497	BC11_run1
43	0.000305362718999	BC11_run1
44	0.00189366404445	BC11_run1
45	0.00287177055653	BC11_run1
46	0.00275027110543	BC11_run1
47	0.00297524736838	BC11_run1
48	0.00819465276484	BC11_run1
49	0.00754418599151	BC11_run1
50	0.00677109103079	BC11_run1
51	0.00585486185076	BC11_run1
52	0.00561158296021	BC11_run1
53	0.0039191151781	BC11_run1
54	0.00669746958165	BC11_run1
55	0.00966185548479	BC11_run1
56	0.00635505379012	BC11_run1
57	0.00885138825746	BC11_run1
58	0.00946777021742	BC11_run1
59	0.0030275575241	BC11_run1
60	0.0061394803994	BC11_run1
61	0.004770155288	BC11_run1
62	0.0112443778111	BC11_run1
63	0.00409823552519	BC11_run1
64	0.00455122838064	BC11_run1
65	0.00158049869865	BC11_run1
66	0.00341158256944	BC11_run1
67	0.0027568102471	BC11_run1
68	0.00208089617811	BC11_run1
69	0.00177922175185	BC11_run1
70	0.000897107038431	BC11_run1
71	0.000608200301751	BC11_run1
72	2.13526155993e-05	BC11_run1
73	0.00142307945672	BC11_run1
74	0.0	BC11_run1
75	0.0	BC11_run1
1	0.327449247798	BC6_run2
2	0.0694702676981	BC6_run2
3	0.0756429086083	BC6_run2
4	0.0699565969819	BC6_run2
5	0.071153715219	BC6_run2
6	0.0621753284406	BC6_run2
7	0.213386325767	BC6_run2
8	0.0392430322107	BC6_run2
9	0.00894097683352	BC6_run2
10	0.0126819713245	BC6_run2
11	0.0110359337485	BC6_run2
12	0.0136546298922	BC6_run2
13	0.0104747845748	BC6_run2
14	0.0124201017102	BC6_run2
15	0.0257754520431	BC6_run2
16	0.203023771027	BC6_run2
17	0.378177133096	BC6_run2
18	0.212675536814	BC6_run2
19	0.0886989793819	BC6_run2
20	0.0925896136525	BC6_run2
21	0.110621207099	BC6_run2
22	0.127044172915	BC6_run2
23	0.0835364069843	BC6_run2
24	0.0401782808335	BC6_run2
25	0.0411135294562	BC6_run2
26	0.0333744587938	BC6_run2
27	0.0294409210662	BC6_run2
28	0.0356051682914	BC6_run2
29	0.0352411024788	BC6_run2
30	0.0203833367561	BC6_run2
31	0.0462235192938	BC6_run2
32	0.0694678844626	BC6_run2
33	0.317489181058	BC6_run2
34	0.231121803545	BC6_run2
35	0.234237789074	BC6_run2
36	0.105826263379	BC6_run2
37	0.196823747057	BC6_run2
38	0.0237217100076	BC6_run2
39	0.00528313700935	BC6_run2
40	0.00482810759379	BC6_run2
41	0.00468355685838	BC6_run2
42	0.00118384197762	BC6_run2
43	0.00340168881984	BC6_run2
44	0.00377055647857	BC6_run2
45	0.0	BC6_run2
46	0.0026848434576	BC6_run2
47	0.00693120776295	BC6_run2
48	0.00259130189031	BC6_run2
49	0.0016258549965	BC6_run2
50	0.00212061659374	BC6_run2
51	0.00188289074486	BC6_run2
52	0.00123348720401	BC6_run2
53	0.000263078394292	BC6_run2
54	0.00576677404899	BC6_run2
55	0.00230054191034	BC6_run2
56	0.00177662810199	BC6_run2
57	0.0020969093341	BC6_run2
58	0.00807872629006	BC6_run2
59	0.00576049033294	BC6_run2
60	0.0052453248035	BC6_run2
61	0.00357450278183	BC6_run2
62	0.00159874193544	BC6_run2
63	0.00204540805891	BC6_run2
64	0.000879936996511	BC6_run2
65	0.00102955862822	BC6_run2
66	0.000196725600739	BC6_run2
67	0.00113493599454	BC6_run2
68	0.00144119358659	BC6_run2
69	0.00120233192276	BC6_run2
70	5.07522756052e-05	BC6_run2
71	0.000920322092281	BC6_run2
72	0.00229361384926	BC6_run2
73	0.000339381872483	BC6_run2
74	0.0	BC6_run2
75	0.0	BC6_run2
1	0.000198317830388	BC7_run3
2	0.00152988040585	BC7_run3
3	0.00106713880161	BC7_run3
4	0.00404190625743	BC7_run3
5	0.0786471853081	BC7_run3
6	0.00214372130943	BC7_run3
7	0.0029558800434	BC7_run3
8	0.00188874124179	BC7_run3
9	0.0117763016426	BC7_run3
10	0.00321086011104	BC7_run3
11	0.00961369292071	BC7_run3
12	0.00816880587074	BC7_run3
13	0.0277928273729	BC7_run3
14	0.013967241483	BC7_run3
15	0.0131456390429	BC7_run3
16	0.0153271351771	BC7_run3
17	0.0132400761049	BC7_run3
18	0.0137217051216	BC7_run3
19	0.00849933558805	BC7_run3
20	0.00984034186972	BC7_run3
21	0.00505238282179	BC7_run3
22	0.0130039834497	BC7_run3
23	0.00594009120543	BC7_run3
24	0.00135044998788	BC7_run3
25	0.00482573387277	BC7_run3
26	3.78136595795e-05	BC7_run3
27	0.0	BC7_run3
28	0.000586990695629	BC7_run3
29	0.0	BC7_run3
30	0.00173522792408	BC7_run3
31	0.0067555957349	BC7_run3
32	0.0118399017412	BC7_run3
33	0.0114005867882	BC7_run3
34	0.00212007475973	BC7_run3
35	0.00440429444392	BC7_run3
36	0.00253182267913	BC7_run3
37	0.0122760922675	BC7_run3
38	0.00569814794946	BC7_run3
39	0.00150641982738	BC7_run3
40	0.000181244529873	BC7_run3
41	0.00412260355775	BC7_run3
42	0.00146057520888	BC7_run3
43	0.00235870092303	BC7_run3
44	0.00237865174389	BC7_run3
45	0.00226499007705	BC7_run3
46	0.00723804376999	BC7_run3
47	0.000382646228256	BC7_run3
48	0.00125374604484	BC7_run3
49	0.000469159961429	BC7_run3
50	0.00513418666198	BC7_run3
51	0.00195504695371	BC7_run3
52	0.00437260417729	BC7_run3
53	0.000480141169186	BC7_run3
54	0.0	BC7_run3
55	0.0	BC7_run3
56	0.000173158524031	BC7_run3
57	0.000413918998555	BC7_run3
58	0.0016179780475	BC7_run3
59	0.0	BC7_run3
60	0.00190105445797	BC7_run3
61	0.000859315974829	BC7_run3
62	0.00552602492063	BC7_run3
63	0.00516240351067	BC7_run3
64	0.000396614882306	BC7_run3
65	0.0028171910224	BC7_run3
66	0.0034211658713	BC7_run3
67	0.00112538583271	BC7_run3
68	0.000505329182119	BC7_run3
69	0.00223266668246	BC7_run3
70	0.00331555782348	BC7_run3
71	0.00029593947367	BC7_run3
72	5.01891125762e-05	BC7_run3
73	0.000762658929796	BC7_run3
74	0.0	BC7_run3
75	0.0	BC7_run3
1	0.000138858147238	BC9_run3
2	0.00119418006625	BC9_run3
3	0.000860920512875	BC9_run3
4	0.00405465789935	BC9_run3
5	0.0760942646864	BC9_run3
6	0.00277716294476	BC9_run3
7	0.00424905930548	BC9_run3
8	0.00222173035581	BC9_run3
9	0.0110808801496	BC9_run3
10	0.00319373738647	BC9_run3
11	0.0092201809766	BC9_run3
12	0.00794268602201	BC9_run3
13	0.0266885358991	BC9_run3
14	0.0129415793226	BC9_run3
15	0.0121084304392	BC9_run3
16	0.0138580430943	BC9_run3
17	0.0131637523582	BC9_run3
18	0.0126083197692	BC9_run3
19	0.00755388320974	BC9_run3
20	0.00910909445881	BC9_run3
21	0.00463786211775	BC9_run3
22	0.0118584857741	BC9_run3
23	0.00566541240731	BC9_run3
24	0.000999778660113	BC9_run3
25	0.0051377514478	BC9_run3
26	2.78021046193e-05	BC9_run3
27	0.0	BC9_run3
28	0.000556728396711	BC9_run3
29	0.0	BC9_run3
30	0.00234077569963	BC9_run3
31	0.0064115680298	BC9_run3
32	0.0116283836296	BC9_run3
33	0.0118540121229	BC9_run3
34	0.00245702989759	BC9_run3
35	0.00508280929663	BC9_run3
36	0.00240229301662	BC9_run3
37	0.0109023025104	BC9_run3
38	0.00483778866638	BC9_run3
39	0.00111890208851	BC9_run3
40	8.3955748604e-05	BC9_run3
41	0.00330345202338	BC9_run3
42	0.00137225996093	BC9_run3
43	0.00193295936639	BC9_run3
44	0.00204558287203	BC9_run3
45	0.00193403592093	BC9_run3
46	0.00642211045693	BC9_run3
47	0.000308945980234	BC9_run3
48	0.00103958398659	BC9_run3
49	0.000337261113737	BC9_run3
50	0.00553965832962	BC9_run3
51	0.00168818207832	BC9_run3
52	0.00473059140324	BC9_run3
53	0.000516065284323	BC9_run3
54	0.0	BC9_run3
55	0.0	BC9_run3
56	0.000517724827183	BC9_run3
57	0.000414904331705	BC9_run3
58	0.00160899244893	BC9_run3
59	0.0	BC9_run3
60	0.00157124707636	BC9_run3
61	0.000989192176209	BC9_run3
62	0.00535425120797	BC9_run3
63	0.00505081936015	BC9_run3
64	0.000180530343992	BC9_run3
65	0.00307053469749	BC9_run3
66	0.0032104180326	BC9_run3
67	0.00113103287279	BC9_run3
68	0.000452832717707	BC9_run3
69	0.00208824278455	BC9_run3
70	0.00301261738938	BC9_run3
71	0.000458426241052	BC9_run3
72	0.0	BC9_run3
73	0.000652080462716	BC9_run3
74	0.0	BC9_run3
75	0.0	BC9_run3
1	0.000153191095865	BC10_run3
2	0.00115589645062	BC10_run3
3	0.000877367185409	BC10_run3
4	0.00346768935185	BC10_run3
5	0.0782458338289	BC10_run3
6	0.00233268259613	BC10_run3
7	0.00318219685501	BC10_run3
8	0.00185221961364	BC10_run3
9	0.0110715382921	BC10_run3
10	0.00298722636937	BC10_run3
11	0.00898953203463	BC10_run3
12	0.00746458430761	BC10_run3
13	0.0261330083082	BC10_run3
14	0.0128471623578	BC10_run3
15	0.0122343979743	BC10_run3
16	0.0140309117349	BC10_run3
17	0.0121995818162	BC10_run3
18	0.0128819785159	BC10_run3
19	0.00759688570858	BC10_run3
20	0.00869707630616	BC10_run3
21	0.00478374012997	BC10_run3
22	0.011844457003	BC10_run3
23	0.00541739420832	BC10_run3
24	0.0011976758404	BC10_run3
25	0.00494389445746	BC10_run3
26	2.78690256125e-05	BC10_run3
27	0.0	BC10_run3
28	0.000432346701889	BC10_run3
29	0.0	BC10_run3
30	0.00177274510487	BC10_run3
31	0.0065631320942	BC10_run3
32	0.0109750696159	BC10_run3
33	0.0108753830672	BC10_run3
34	0.00241267480878	BC10_run3
35	0.0044287081878	BC10_run3
36	0.00223980296453	BC10_run3
37	0.0109527567823	BC10_run3
38	0.00527547027525	BC10_run3
39	0.00140191924146	BC10_run3
40	0.000168306474308	BC10_run3
41	0.00351451709518	BC10_run3
42	0.00164195270559	BC10_run3
43	0.00207758560969	BC10_run3
44	0.00209934449197	BC10_run3
45	0.00214934023332	BC10_run3
46	0.00643702599842	BC10_run3
47	0.000288308682121	BC10_run3
48	0.00105535773461	BC10_run3
49	0.000380090520669	BC10_run3
50	0.00527409522157	BC10_run3
51	0.00167658835966	BC10_run3
52	0.00442591511433	BC10_run3
53	0.000380839029286	BC10_run3
54	0.0	BC10_run3
55	0.0	BC10_run3
56	0.000190743770008	BC10_run3
57	0.000402938310993	BC10_run3
58	0.00144288141722	BC10_run3
59	0.0	BC10_run3
60	0.00160778650295	BC10_run3
61	0.000978036073797	BC10_run3
62	0.00534020359154	BC10_run3
63	0.00484032773703	BC10_run3
64	0.000411902446729	BC10_run3
65	0.00295066187612	BC10_run3
66	0.00333883113288	BC10_run3
67	0.00114747571735	BC10_run3
68	0.000449696069699	BC10_run3
69	0.00234428768066	BC10_run3
70	0.0034257713406	BC10_run3
71	0.000217946166861	BC10_run3
72	1.47899162647e-05	BC10_run3
73	0.000570634393276	BC10_run3
74	0.0	BC10_run3
75	0.0	BC10_run3
1	0.0179199147407	BC9_run1
2	0.00550059733049	BC9_run1
3	0.0740431968784	BC9_run1
4	0.0115598490774	BC9_run1
5	0.00459815558096	BC9_run1
6	0.0130639186599	BC9_run1
7	0.00507086316405	BC9_run1
8	0.00764926816271	BC9_run1
9	0.00498491633076	BC9_run1
10	0.00597330491358	BC9_run1
11	0.00416842141451	BC9_run1
12	0.0042543682478	BC9_run1
13	0.00451220874767	BC9_run1
14	0.00369571383142	BC9_run1
15	0.0184785691571	BC9_run1
16	0.00343787333156	BC9_run1
17	0.0138804135762	BC9_run1
18	0.00240651133209	BC9_run1
19	0.00167596324913	BC9_run1
20	0.00214867083222	BC9_run1
21	0.00339489991491	BC9_run1
22	0.00219164424887	BC9_run1
23	0.00330895308162	BC9_run1
24	0.00300813916511	BC9_run1
25	0.000902441749534	BC9_run1
26	0.000301182658247	BC9_run1
27	0.0	BC9_run1
28	0.0	BC9_run1
29	0.000172467168719	BC9_run1
30	0.00112173015659	BC9_run1
31	0.000302110631187	BC9_run1
32	0.000129517964358	BC9_run1
33	0.000302280490385	BC9_run1
34	0.00069161375101	BC9_run1
35	0.000172956518731	BC9_run1
36	0.000648726916674	BC9_run1
37	0.000216401128056	BC9_run1
38	0.000865931317792	BC9_run1
39	0.000129927612996	BC9_run1
40	0.00103983116608	BC9_run1
41	0.00125690321585	BC9_run1
42	0.00238456846031	BC9_run1
43	0.000216849181394	BC9_run1
44	0.00151835188542	BC9_run1
45	0.00212623039312	BC9_run1
46	0.00221408173348	BC9_run1
47	0.00191289044703	BC9_run1
48	0.00752402905232	BC9_run1
49	0.00517778062048	BC9_run1
50	0.00522416454725	BC9_run1
51	0.00418149791709	BC9_run1
52	0.00464094009685	BC9_run1
53	0.00294988634743	BC9_run1
54	0.00820385821983	BC9_run1
55	0.0088727451178	BC9_run1
56	0.00657850375221	BC9_run1
57	0.00923017586232	BC9_run1
58	0.00844686118528	BC9_run1
59	0.003332577949	BC9_run1
60	0.00905344053003	BC9_run1
61	0.00565048200098	BC9_run1
62	0.0113101886197	BC9_run1
63	0.0047725898235	BC9_run1
64	0.00530395391088	BC9_run1
65	0.00156967918	BC9_run1
66	0.00254481874903	BC9_run1
67	0.00396905633813	BC9_run1
68	0.00277330551033	BC9_run1
69	0.00120204497902	BC9_run1
70	0.000528757615998	BC9_run1
71	0.000834338964616	BC9_run1
72	7.7176214908e-05	BC9_run1
73	0.0009949011317	BC9_run1
74	0.0	BC9_run1
75	0.0	BC9_run1
1	0.312169321222	BC12_run2
2	0.0631524289626	BC12_run2
3	0.0685630502046	BC12_run2
4	0.0639437055869	BC12_run2
5	0.0673868281955	BC12_run2
6	0.058083981396	BC12_run2
7	0.199957741551	BC12_run2
8	0.0362704095904	BC12_run2
9	0.00938839021828	BC12_run2
10	0.0122113230402	BC12_run2
11	0.0113558888517	BC12_run2
12	0.0131095289381	BC12_run2
13	0.00992303658606	BC12_run2
14	0.0119119210742	BC12_run2
15	0.0212789254378	BC12_run2
16	0.189735302999	BC12_run2
17	0.363516758383	BC12_run2
18	0.197305895567	BC12_run2
19	0.0836186919214	BC12_run2
20	0.0866554832904	BC12_run2
21	0.101176478639	BC12_run2
22	0.117878831169	BC12_run2
23	0.0750857358915	BC12_run2
24	0.0349444865983	BC12_run2
25	0.0361420944622	BC12_run2
26	0.0291155192991	BC12_run2
27	0.0248008602197	BC12_run2
28	0.0309294613501	BC12_run2
29	0.0312361575544	BC12_run2
30	0.017559728775	BC12_run2
31	0.0401403240614	BC12_run2
32	0.060770252233	BC12_run2
33	0.295420911565	BC12_run2
34	0.208776773112	BC12_run2
35	0.210941320818	BC12_run2
36	0.0958480438373	BC12_run2
37	0.178474648122	BC12_run2
38	0.0210197430997	BC12_run2
39	0.00485429698718	BC12_run2
40	0.00425410408246	BC12_run2
41	0.00455599761627	BC12_run2
42	0.000988773976157	BC12_run2
43	0.00283799438077	BC12_run2
44	0.00326879822418	BC12_run2
45	2.15111126408e-05	BC12_run2
46	0.00249599618543	BC12_run2
47	0.00684513821905	BC12_run2
48	0.00180877345565	BC12_run2
49	0.00168005252103	BC12_run2
50	0.00258549867052	BC12_run2
51	0.0013147234587	BC12_run2
52	0.00144453897431	BC12_run2
53	0.000582358170981	BC12_run2
54	0.0051353011606	BC12_run2
55	0.00215866955151	BC12_run2
56	0.00190051454272	BC12_run2
57	0.00235512115694	BC12_run2
58	0.00685226431669	BC12_run2
59	0.00421691462846	BC12_run2
60	0.00458692272658	BC12_run2
61	0.00296568892737	BC12_run2
62	0.001927591853	BC12_run2
63	0.0022537579789	BC12_run2
64	0.000823968104628	BC12_run2
65	0.000586210505153	BC12_run2
66	0.000152176129522	BC12_run2
67	0.000696458097054	BC12_run2
68	0.00130776592821	BC12_run2
69	0.00115984858067	BC12_run2
70	0.000154500011477	BC12_run2
71	0.000976489896104	BC12_run2
72	0.00230508474576	BC12_run2
73	0.000291502979646	BC12_run2
74	0.0	BC12_run2
75	0.0	BC12_run2
1	0.315090049588	BC5_run2
2	0.0639011406113	BC5_run2
3	0.0688201328174	BC5_run2
4	0.0640384148124	BC5_run2
5	0.0660517697619	BC5_run2
6	0.0591194226064	BC5_run2
7	0.20209050305	BC5_run2
8	0.0355997761515	BC5_run2
9	0.00965495214393	BC5_run2
10	0.0123089200318	BC5_run2
11	0.0110963312555	BC5_run2
12	0.0133613555736	BC5_run2
13	0.0101582908813	BC5_run2
14	0.0116911861269	BC5_run2
15	0.0212317431032	BC5_run2
16	0.191772058935	BC5_run2
17	0.367162729871	BC5_run2
18	0.19948229323	BC5_run2
19	0.0833483191003	BC5_run2
20	0.0857506176195	BC5_run2
21	0.1040996025	BC5_run2
22	0.11952007109	BC5_run2
23	0.0789555446651	BC5_run2
24	0.0391002682795	BC5_run2
25	0.0398781554191	BC5_run2
26	0.0326910525531	BC5_run2
27	0.027943280205	BC5_run2
28	0.0347641737876	BC5_run2
29	0.0349891630787	BC5_run2
30	0.0183772984675	BC5_run2
31	0.0421555752318	BC5_run2
32	0.0630083162123	BC5_run2
33	0.304527517687	BC5_run2
34	0.21692841994	BC5_run2
35	0.218995298704	BC5_run2
36	0.0987052797464	BC5_run2
37	0.186951144109	BC5_run2
38	0.0214613760017	BC5_run2
39	0.00439077521733	BC5_run2
40	0.00416257012216	BC5_run2
41	0.00433212586175	BC5_run2
42	0.00063960869214	BC5_run2
43	0.00284469258593	BC5_run2
44	0.00341599973621	BC5_run2
45	0.0	BC5_run2
46	0.00256651735714	BC5_run2
47	0.00699365741878	BC5_run2
48	0.00128581960046	BC5_run2
49	0.00154917707714	BC5_run2
50	0.00229037793145	BC5_run2
51	0.000764369489523	BC5_run2
52	0.00153060724212	BC5_run2
53	0.000623531852285	BC5_run2
54	0.00521125265546	BC5_run2
55	0.00245261700245	BC5_run2
56	0.0020474453302	BC5_run2
57	0.00217162863703	BC5_run2
58	0.00722005097501	BC5_run2
59	0.00428425784552	BC5_run2
60	0.00469947237522	BC5_run2
61	0.00324871403049	BC5_run2
62	0.00223193545437	BC5_run2
63	0.00247680724976	BC5_run2
64	0.000971994883419	BC5_run2
65	0.000437880241214	BC5_run2
66	0.000243579962917	BC5_run2
67	0.00109728692151	BC5_run2
68	0.00122166411176	BC5_run2
69	0.00100533292335	BC5_run2
70	0.000345522546087	BC5_run2
71	0.000595866474268	BC5_run2
72	0.00235123805325	BC5_run2
73	0.00027067035031	BC5_run2
74	0.0	BC5_run2
75	0.0	BC5_run2
1	0.304433267152	BC16_run2
2	0.0599548990259	BC16_run2
3	0.0651664067117	BC16_run2
4	0.0605189150092	BC16_run2
5	0.0635646013191	BC16_run2
6	0.0592780798459	BC16_run2
7	0.19567970525	BC16_run2
8	0.0347546648916	BC16_run2
9	0.00880992965931	BC16_run2
10	0.0114156835022	BC16_run2
11	0.0102876515356	BC16_run2
12	0.0124083516328	BC16_run2
13	0.00899041477397	BC16_run2
14	0.0108629478386	BC16_run2
15	0.0208460307432	BC16_run2
16	0.186576487279	BC16_run2
17	0.356390419534	BC16_run2
18	0.193559005153	BC16_run2
19	0.0806655659331	BC16_run2
20	0.0829103495466	BC16_run2
21	0.0992329721037	BC16_run2
22	0.115217185071	BC16_run2
23	0.0758827103946	BC16_run2
24	0.0344500962606	BC16_run2
25	0.0350366728833	BC16_run2
26	0.028024044269	BC16_run2
27	0.0245981114292	BC16_run2
28	0.0299747133499	BC16_run2
29	0.0302949855704	BC16_run2
30	0.017622981542	BC16_run2
31	0.0399052571958	BC16_run2
32	0.0599400937898	BC16_run2
33	0.291687279694	BC16_run2
34	0.204959970257	BC16_run2
35	0.207421596265	BC16_run2
36	0.0937674131605	BC16_run2
37	0.177544104848	BC16_run2
38	0.0227123917156	BC16_run2
39	0.00503107253855	BC16_run2
40	0.00469518815796	BC16_run2
41	0.00477890959359	BC16_run2
42	0.00103390774294	BC16_run2
43	0.00312777269941	BC16_run2
44	0.0032911807857	BC16_run2
45	1.14047778036e-05	BC16_run2
46	0.00237647309912	BC16_run2
47	0.00668627209876	BC16_run2
48	0.00180135918861	BC16_run2
49	0.00182846281821	BC16_run2
50	0.00237503729731	BC16_run2
51	0.00107528087666	BC16_run2
52	0.00149636939027	BC16_run2
53	0.000384151268991	BC16_run2
54	0.00536352299561	BC16_run2
55	0.0022175787349	BC16_run2
56	0.00199120875444	BC16_run2
57	0.00232044656757	BC16_run2
58	0.00737780276182	BC16_run2
59	0.005000260181	BC16_run2
60	0.00485783030541	BC16_run2
61	0.00325214732397	BC16_run2
62	0.00233501762695	BC16_run2
63	0.00235068325302	BC16_run2
64	0.00108493379561	BC16_run2
65	0.000608669793159	BC16_run2
66	0.000200344693044	BC16_run2
67	0.00111087056275	BC16_run2
68	0.00140136189445	BC16_run2
69	0.00136612761333	BC16_run2
70	0.000209532003722	BC16_run2
71	0.000981680124307	BC16_run2
72	0.00283827882951	BC16_run2
73	0.000328309893499	BC16_run2
74	0.0	BC16_run2
75	0.0	BC16_run2
1	0.333533599276	BC9_run2
2	0.0679372249664	BC9_run2
3	0.0742009407434	BC9_run2
4	0.069345634431	BC9_run2
5	0.0699757123494	BC9_run2
6	0.063081918654	BC9_run2
7	0.214041175221	BC9_run2
8	0.0409180012891	BC9_run2
9	0.00926585174118	BC9_run2
10	0.0134540167282	BC9_run2
11	0.011563782973	BC9_run2
12	0.0144917921232	BC9_run2
13	0.0107483880198	BC9_run2
14	0.0132316362864	BC9_run2
15	0.0234611366087	BC9_run2
16	0.203885801713	BC9_run2
17	0.386311890793	BC9_run2
18	0.212188004873	BC9_run2
19	0.0871360697741	BC9_run2
20	0.0900640789243	BC9_run2
21	0.112042679254	BC9_run2
22	0.126719788412	BC9_run2
23	0.0866913088905	BC9_run2
24	0.04102919151	BC9_run2
25	0.0422152205328	BC9_run2
26	0.0335398656921	BC9_run2
27	0.0295120269862	BC9_run2
28	0.0356207236096	BC9_run2
29	0.0361949518076	BC9_run2
30	0.0207837828493	BC9_run2
31	0.0442222628037	BC9_run2
32	0.0662621241829	BC9_run2
33	0.31612607681	BC9_run2
34	0.224743959866	BC9_run2
35	0.226808648086	BC9_run2
36	0.102097964114	BC9_run2
37	0.189881324172	BC9_run2
38	0.0226063646242	BC9_run2
39	0.00541055476097	BC9_run2
40	0.00515121811377	BC9_run2
41	0.00522765699401	BC9_run2
42	0.000485585578855	BC9_run2
43	0.00332523197229	BC9_run2
44	0.00426033804661	BC9_run2
45	0.0	BC9_run2
46	0.00261795084012	BC9_run2
47	0.00707844755039	BC9_run2
48	0.00138637270569	BC9_run2
49	0.00138696827104	BC9_run2
50	0.00180020634865	BC9_run2
51	0.00120074100729	BC9_run2
52	0.00116862241282	BC9_run2
53	0.000510997122622	BC9_run2
54	0.00674365910013	BC9_run2
55	0.00260805376317	BC9_run2
56	0.00158479417952	BC9_run2
57	0.00252199035479	BC9_run2
58	0.0081177488916	BC9_run2
59	0.00522946266963	BC9_run2
60	0.00567099244217	BC9_run2
61	0.00444580013905	BC9_run2
62	0.00278077827186	BC9_run2
63	0.00309656003146	BC9_run2
64	0.00105401256383	BC9_run2
65	0.000372172420039	BC9_run2
66	0.000124210718516	BC9_run2
67	0.00105630083448	BC9_run2
68	0.00167893533114	BC9_run2
69	0.00112181055237	BC9_run2
70	0.0	BC9_run2
71	0.000880620560729	BC9_run2
72	0.00217528581016	BC9_run2
73	0.00041201971377	BC9_run2
74	0.0	BC9_run2
75	0.0	BC9_run2
1	0.0167159427378	BC8_run1
2	0.00623306339374	BC8_run1
3	0.0833835683373	BC8_run1
4	0.0124443328595	BC8_run1
5	0.00453313701363	BC8_run1
6	0.0115725757415	BC8_run1
7	0.00544848198754	BC8_run1
8	0.00797657762975	BC8_run1
9	0.00560103948319	BC8_run1
10	0.00618947553784	BC8_run1
11	0.00466390058133	BC8_run1
12	0.00479466414903	BC8_run1
13	0.00564462733909	BC8_run1
14	0.00479466414903	BC8_run1
15	0.0185248387576	BC8_run1
16	0.00390111310308	BC8_run1
17	0.013098150698	BC8_run1
18	0.00318191348072	BC8_run1
19	0.00239733207452	BC8_run1
20	0.00270244706582	BC8_run1
21	0.00438057951798	BC8_run1
22	0.00257168349812	BC8_run1
23	0.00350882239997	BC8_run1
24	0.00355241025587	BC8_run1
25	0.000893551045956	BC8_run1
26	0.000305232203218	BC8_run1
27	2.18103174143e-05	BC8_run1
28	2.18179358705e-05	BC8_run1
29	4.36491568074e-05	BC8_run1
30	0.00104790520475	BC8_run1
31	0.000633249991811	BC8_run1
32	0.000240282169905	BC8_run1
33	0.000305897529572	BC8_run1
34	0.000393419920687	BC8_run1
35	0.000131172886739	BC8_run1
36	0.000721641300975	BC8_run1
37	0.000262494979784	BC8_run1
38	0.000568885963745	BC8_run1
39	0.00019699193318	BC8_run1
40	0.000656803664964	BC8_run1
41	0.00148907283318	BC8_run1
42	0.00210255934036	BC8_run1
43	0.000219058482262	BC8_run1
44	0.00118315528672	BC8_run1
45	0.00276126255443	BC8_run1
46	0.00206044061427	BC8_run1
47	0.00245556738515	BC8_run1
48	0.00767514404601	BC8_run1
49	0.00576855462174	BC8_run1
50	0.00581365630059	BC8_run1
51	0.00522262194054	BC8_run1
52	0.00555297660397	BC8_run1
53	0.00302966968697	BC8_run1
54	0.00652220029611	BC8_run1
55	0.00867694397594	BC8_run1
56	0.00639427073342	BC8_run1
57	0.00920963728096	BC8_run1
58	0.00901403595325	BC8_run1
59	0.00244103256997	BC8_run1
60	0.00596165052805	BC8_run1
61	0.00455515300033	BC8_run1
62	0.0102359710514	BC8_run1
63	0.00429404662366	BC8_run1
64	0.00486841296566	BC8_run1
65	0.000948201097135	BC8_run1
66	0.0026710580922	BC8_run1
67	0.00249657439063	BC8_run1
68	0.00212383882984	BC8_run1
69	0.00226801084109	BC8_run1
70	0.000717883786281	BC8_run1
71	0.000338325056399	BC8_run1
72	4.59535382157e-05	BC8_run1
73	0.000666879903574	BC8_run1
74	0.0	BC8_run1
75	0.0	BC8_run1
1	0.314020956088	BC11_run2
2	0.060889836763	BC11_run2
3	0.0665306963985	BC11_run2
4	0.0617546375433	BC11_run2
5	0.0636414756096	BC11_run2
6	0.0606146728783	BC11_run2
7	0.202618891927	BC11_run2
8	0.0373829791876	BC11_run2
9	0.00968969965272	BC11_run2
10	0.01189101073	BC11_run2
11	0.0115372285926	BC11_run2
12	0.0128933934527	BC11_run2
13	0.00986659072143	BC11_run2
14	0.0113210283975	BC11_run2
15	0.0217772560146	BC11_run2
16	0.192398519068	BC11_run2
17	0.366203821358	BC11_run2
18	0.200456889976	BC11_run2
19	0.0821757286978	BC11_run2
20	0.0863031869678	BC11_run2
21	0.10430676685	BC11_run2
